Incident Reference,new_date_utc,fold,candidate_main_E0,candidate_main_R0c,candidate_weather_E0,candidate_weather_R0c
FREP-394140-Z,2023-08-26,0,True,True,False,False
FREP-394141-Z,2023-08-26,0,True,True,True,True
FREP-394142-Z,2023-08-26,0,True,True,False,False
FREP-394143-Z,2023-08-26,0,True,True,False,False
FREP-394154-Z,2023-08-26,0,True,True,False,False
FREP-394156-Z,2023-08-26,0,True,True,False,False
FREP-394162-Z,2023-08-26,0,True,True,False,False
FREP-394171-Z,2023-08-26,0,True,True,False,False
FREP-394174-Z,2023-08-26,0,True,True,False,False
FREP-394179-Z,2023-08-26,0,True,True,False,False
FREP-394184-Z,2023-08-27,4,True,True,False,False
FREP-394188-Z,2023-08-27,4,True,True,False,False
FREP-394206-Z,2023-08-27,4,True,True,False,False
FREP-394215-Z,2023-08-27,4,True,True,False,False
FREP-394217-Z,2023-08-27,4,True,True,False,False
FREP-394223-Z,2023-08-27,4,True,True,False,False
FREP-394231-Z,2023-08-27,4,True,True,False,False
FREP-394232-Z,2023-08-27,4,True,True,False,False
FREP-394243-Z,2023-08-27,4,True,True,False,False
FREP-394245-Z,2023-09-16,1,True,True,False,False
FREP-394248-Z,2023-08-27,4,True,True,False,False
FREP-394250-Z,2023-08-27,4,True,True,False,False
FREP-394253-Z,2023-08-27,4,True,True,False,False
FREP-394266-Z,2023-08-27,4,True,True,False,False
FREP-394276-Z,2023-08-27,4,True,True,False,False
FREP-394279-Z,2023-08-27,4,True,True,False,False
FREP-394284-Z,2023-08-27,4,True,True,False,False
FREP-394286-Z,2023-08-27,4,True,True,False,False
FREP-394290-Z,2023-08-27,4,True,True,False,False
FREP-394314-Z,2023-08-28,2,True,True,False,False
FREP-394320-Z,2023-08-28,2,True,True,True,True
FREP-394321-Z,2023-08-28,2,True,True,True,True
FREP-394335-Z,2023-08-28,2,True,True,True,True
FREP-394336-Z,2023-08-28,2,True,True,True,True
FREP-394341-Z,2023-08-28,2,True,True,False,False
FREP-394345-Z,2023-08-28,2,True,True,False,False
FREP-394359-Z,2023-08-28,2,True,True,False,False
FREP-394374-Z,2023-08-28,2,True,True,False,False
FREP-394375-Z,2023-08-28,2,True,True,False,False
FREP-394376-Z,2023-08-28,2,True,True,False,False
FREP-394387-Z,2023-08-31,3,True,True,False,False
FREP-394391-Z,2023-08-28,2,True,True,False,False
FREP-394394-Z,2023-08-28,2,True,True,False,False
FREP-394395-Z,2023-08-28,2,True,True,False,False
FREP-394398-Z,2023-08-28,2,True,True,False,False
FREP-394407-Z,2023-08-28,2,True,True,False,False
FREP-394408-Z,2023-08-28,2,True,True,False,False
FREP-394422-Z,2023-08-29,1,True,True,False,False
FREP-394423-Z,2023-08-29,1,True,True,False,False
FREP-394426-Z,2023-08-29,1,True,True,False,False
FREP-394435-Z,2023-08-29,1,True,True,False,False
FREP-394436-Z,2023-08-28,2,True,True,False,False
FREP-394438-Z,2023-08-29,1,True,True,False,False
FREP-394442-Z,2023-08-29,1,True,True,False,False
FREP-394451-Z,2023-08-29,1,True,True,True,True
FREP-394468-Z,2023-08-29,1,True,True,True,True
FREP-394476-Z,2023-08-29,1,True,True,False,False
FREP-394509-Z,2023-08-29,1,True,True,False,False
FREP-394512-Z,2023-08-29,1,True,True,True,True
FREP-394532-Z,2023-08-29,1,True,True,False,False
FREP-394541-Z,2023-09-25,0,True,True,False,False
FREP-394550-Z,2023-09-07,2,True,True,False,False
FREP-394556-Z,2023-08-29,1,True,True,False,False
FREP-394561-Z,2023-09-01,1,True,True,False,False
FREP-394563-Z,2023-08-29,1,True,True,False,False
FREP-394571-Z,2023-08-29,1,True,True,False,False
FREP-394579-Z,2023-09-21,4,True,True,False,False
FREP-394584-Z,2023-08-29,1,True,True,True,True
FREP-394593-Z,2023-08-29,1,True,True,False,False
FREP-394609-Z,2023-08-30,4,True,True,False,False
FREP-394625-Z,2023-08-31,3,True,True,False,False
FREP-39463-M,2021-07-31,4,True,True,False,False
FREP-394630-Z,2023-08-29,1,True,True,False,False
FREP-394670-Z,2023-08-30,4,True,True,False,False
FREP-394675-Z,2023-08-29,1,True,True,False,False
FREP-394690-Z,2023-08-30,4,True,True,False,False
FREP-394692-Z,2023-08-30,4,True,True,False,False
FREP-394696-Z,2023-08-30,4,True,True,False,False
FREP-394706-Z,2023-08-30,4,True,True,False,False
FREP-394709-Z,2023-08-30,4,True,True,False,False
FREP-394727-Z,2023-08-30,4,True,True,False,False
FREP-394733-Z,2024-02-02,2,True,True,False,False
FREP-394738-Z,2023-08-30,4,True,True,False,False
FREP-394740-Z,2023-08-30,4,True,True,False,False
FREP-394751-Z,2023-08-30,4,True,True,False,False
FREP-394767-Z,2023-09-06,0,True,True,False,False
FREP-394768-Z,2023-09-20,3,True,True,False,False
FREP-394776-Z,2023-08-30,4,True,True,False,False
FREP-39478-M,2021-04-04,3,True,True,False,False
FREP-394785-Z,2023-08-31,3,True,True,False,False
FREP-394794-Z,2023-08-30,4,True,True,False,False
FREP-394795-Z,2023-08-30,4,True,True,False,False
FREP-394814-Z,2023-08-30,4,True,True,False,False
FREP-39484-M,2021-04-04,3,True,True,False,False
FREP-394869-Z,2023-09-01,1,True,True,False,False
FREP-394871-Z,2023-08-30,4,True,True,False,False
FREP-39488-M,2021-04-04,3,True,True,False,False
FREP-394893-Z,2023-08-30,4,True,True,False,False
FREP-394894-Z,2023-08-30,4,True,True,False,False
FREP-394898-Z,2023-08-30,4,True,True,False,False
FREP-394900-Z,2023-08-30,4,True,True,True,True
FREP-394902-Z,2023-09-16,1,True,True,False,False
FREP-394912-Z,2023-08-31,3,True,True,False,False
FREP-394921-Z,2023-08-31,3,True,True,False,False
FREP-394923-Z,2023-08-31,3,True,True,False,False
FREP-394939-Z,2023-08-31,3,True,True,False,False
FREP-39494-M,2021-04-19,3,True,True,False,False
FREP-394940-Z,2023-08-31,3,True,True,False,False
FREP-395001-Z,2023-08-31,3,True,True,False,False
FREP-395021-Z,2023-09-01,1,True,True,False,False
FREP-395029-Z,2023-08-31,3,True,True,False,False
FREP-395030-Z,2023-09-07,2,True,True,False,False
FREP-395032-Z,2023-08-31,3,True,True,False,False
FREP-395036-Z,2023-08-31,3,True,True,False,False
FREP-395048-Z,2023-09-01,1,True,True,False,False
FREP-395056-Z,2023-08-31,3,True,True,True,True
FREP-395069-Z,2023-09-07,2,True,True,False,False
FREP-395084-Z,2023-08-31,3,True,True,True,True
FREP-395091-Z,2023-08-31,3,True,True,False,False
FREP-39511-M,2021-04-06,3,True,True,False,False
FREP-395125-Z,2023-08-31,3,True,True,False,False
FREP-395135-Z,2023-08-31,3,True,True,False,False
FREP-395137-Z,2023-08-31,3,True,True,False,False
FREP-395138-Z,2023-09-04,0,True,True,False,False
FREP-395178-Z,2023-08-31,3,True,True,False,False
FREP-395199-Z,2023-09-01,1,True,True,False,False
FREP-39522-M,2021-04-06,3,True,True,False,False
FREP-395222-Z,2023-09-01,1,True,True,True,True
FREP-395223-Z,2023-09-08,4,True,True,False,False
FREP-395224-Z,2023-09-01,1,True,True,False,False
FREP-395231-Z,2023-09-01,1,True,True,False,False
FREP-395266-Z,2023-09-01,1,True,True,False,False
FREP-395274-Z,2023-09-02,2,True,True,False,False
FREP-395283-Z,2023-09-02,2,True,True,False,False
FREP-395303-Z,2023-09-01,1,True,True,False,False
FREP-395321-Z,2023-09-01,1,True,True,True,True
FREP-39533-M,2021-04-19,3,True,True,False,False
FREP-395341-Z,2023-09-01,1,True,True,False,False
FREP-395342-Z,2023-10-24,0,True,True,False,False
FREP-395352-Z,2023-09-01,1,True,True,False,False
FREP-395356-Z,2023-09-01,1,True,True,False,False
FREP-395357-Z,2023-08-04,0,True,True,False,False
FREP-395372-Z,2023-09-02,2,True,True,False,False
FREP-395373-Z,2023-09-06,0,True,True,False,False
FREP-395381-Z,2024-02-02,2,True,True,False,False
FREP-395390-Z,2023-09-02,2,True,True,False,False
FREP-395392-Z,2023-09-02,2,True,True,True,True
FREP-395396-Z,2023-09-02,2,True,True,False,False
FREP-395407-Z,2023-09-02,2,True,True,True,True
FREP-395412-Z,2023-09-02,2,True,True,False,False
FREP-395433-Z,2023-09-02,2,True,True,False,False
FREP-395468-Z,2023-10-03,2,True,True,False,False
FREP-395486-Z,2023-09-06,0,True,True,False,False
FREP-395524-Z,2023-09-03,1,True,True,True,True
FREP-395526-Z,2023-09-03,1,True,True,False,False
FREP-395529-Z,2023-09-03,1,True,True,False,False
FREP-395546-Z,2023-09-04,0,True,True,False,False
FREP-395550-Z,2023-09-03,1,True,True,False,False
FREP-395559-Z,2023-09-03,1,True,True,False,False
FREP-395561-Z,2023-09-03,1,True,True,False,False
FREP-395562-Z,2023-09-03,1,True,True,False,False
FREP-395567-Z,2023-09-03,1,True,True,True,True
FREP-395583-Z,2023-09-03,1,True,True,True,True
FREP-395587-Z,2023-09-03,1,True,True,False,False
FREP-395591-Z,2023-09-03,1,True,True,True,True
FREP-395595-Z,2023-09-03,1,True,True,False,False
FREP-395605-Z,2023-09-04,0,True,True,False,False
FREP-395606-Z,2023-09-04,0,True,True,False,False
FREP-39561-M,2021-04-12,4,True,True,False,False
FREP-395610-Z,2023-09-04,0,True,True,False,False
FREP-395618-Z,2023-09-04,0,True,True,False,False
FREP-395619-Z,2023-09-04,0,True,True,False,False
FREP-395629-Z,2023-09-04,0,True,True,False,False
FREP-395630-Z,2023-09-04,0,True,True,True,True
FREP-395642-Z,2023-09-04,0,True,True,False,False
FREP-395652-Z,2023-09-04,0,True,True,False,False
FREP-395659-Z,2023-09-04,0,True,True,False,False
FREP-395681-Z,2023-09-04,0,True,True,False,False
FREP-395701-Z,2023-09-04,0,True,True,False,False
FREP-395711-Z,2023-09-27,0,True,True,False,False
FREP-395719-Z,2023-09-06,0,True,True,False,False
FREP-395721-Z,2023-09-04,0,True,True,False,False
FREP-395734-Z,2023-09-04,0,True,True,False,False
FREP-395745-Z,2023-12-08,1,True,True,False,False
FREP-395774-Z,2023-09-04,0,True,True,False,False
FREP-395808-Z,2023-09-04,0,True,True,False,False
FREP-39581-M,2021-04-15,0,True,True,False,False
FREP-395811-Z,2023-09-05,2,True,True,False,False
FREP-395817-Z,2023-09-04,0,True,True,False,False
FREP-395828-Z,2023-09-04,0,True,True,False,False
FREP-395832-Z,2023-09-04,0,True,True,False,False
FREP-395834-Z,2023-09-04,0,True,True,False,False
FREP-395842-Z,2023-09-04,0,True,True,False,False
FREP-395843-Z,2023-09-04,0,True,True,False,False
FREP-395853-Z,2023-09-04,0,True,True,False,False
FREP-395858-Z,2023-09-04,0,True,True,False,False
FREP-395869-Z,2023-09-04,0,True,True,False,False
FREP-395873-Z,2023-09-04,0,True,True,False,False
FREP-395878-Z,2023-09-07,2,True,True,False,False
FREP-395880-Z,2023-09-04,0,True,True,False,False
FREP-395881-Z,2023-09-04,0,True,True,False,False
FREP-395886-Z,2023-09-05,2,True,True,False,False
FREP-395887-Z,2023-09-05,2,True,True,False,False
FREP-395918-Z,2023-09-05,2,True,True,False,False
FREP-395942-Z,2023-09-05,2,True,True,True,True
FREP-395943-Z,2023-09-05,2,True,True,False,False
FREP-395950-Z,2023-09-06,0,True,True,True,True
FREP-395951-Z,2023-09-25,0,True,True,False,False
FREP-395958-Z,2023-09-06,0,True,True,False,False
FREP-395969-Z,2023-09-06,0,True,True,False,False
FREP-395975-Z,2023-09-06,0,True,True,False,False
FREP-395976-Z,2023-09-06,0,True,True,False,False
FREP-395979-Z,2023-09-06,0,True,True,False,False
FREP-395996-Z,2023-09-06,0,True,True,False,False
FREP-396027-Z,2023-09-08,4,True,True,False,False
FREP-39603-M,2021-04-26,3,True,True,False,False
FREP-396038-Z,2023-09-13,1,True,True,False,False
FREP-396059-Z,2023-09-06,0,True,True,False,False
FREP-396063-Z,2023-09-08,4,True,True,False,False
FREP-396069-Z,2023-09-06,0,True,True,False,False
FREP-396070-Z,2023-09-06,0,True,True,False,False
FREP-396071-Z,2023-09-06,0,True,True,False,False
FREP-396081-Z,2023-09-06,0,True,True,False,False
FREP-396087-Z,2023-11-16,3,True,True,False,False
FREP-396121-Z,2023-09-08,4,True,True,False,False
FREP-396126-Z,2023-09-06,0,True,True,True,True
FREP-396143-Z,2023-09-06,0,True,True,False,False
FREP-396154-Z,2023-09-06,0,True,True,False,False
FREP-396158-Z,2023-09-06,0,True,True,False,False
FREP-396176-Z,2023-09-06,0,True,True,False,False
FREP-396178-Z,2023-09-06,0,True,True,False,False
FREP-396181-Z,2023-09-07,2,True,True,False,False
FREP-396187-Z,2023-09-10,0,True,True,False,False
FREP-396196-Z,2023-09-07,2,True,True,False,False
FREP-396199-Z,2023-09-07,2,True,True,False,False
FREP-39620-M,2023-04-05,0,True,True,False,False
FREP-396200-Z,2023-09-07,2,True,True,False,False
FREP-396202-Z,2023-09-07,2,True,True,False,False
FREP-396257-Z,2023-09-07,2,True,True,False,False
FREP-396263-Z,2023-09-07,2,True,True,False,False
FREP-39628-M,2021-04-21,0,True,True,False,False
FREP-396288-Z,2023-09-07,2,True,True,False,False
FREP-396307-Z,2023-09-07,2,True,True,True,True
FREP-396334-Z,2023-09-07,2,True,True,False,False
FREP-396337-Z,2023-09-07,2,True,True,False,False
FREP-39634-M,2021-04-20,1,True,True,False,False
FREP-396341-Z,2023-09-07,2,True,True,False,False
FREP-396364-Z,2023-09-07,2,True,True,False,False
FREP-396370-Z,2023-09-07,2,True,True,False,False
FREP-396382-Z,2023-10-02,4,True,True,False,False
FREP-396384-Z,2023-09-07,2,True,True,True,True
FREP-396385-Z,2023-09-07,2,True,True,True,True
FREP-396394-Z,2023-09-07,2,True,True,False,False
FREP-396405-Z,2023-09-08,4,True,True,False,False
FREP-396406-Z,2023-09-08,4,True,True,False,False
FREP-396409-Z,2023-09-08,4,True,True,False,False
FREP-396411-Z,2023-09-08,4,True,True,False,False
FREP-396421-Z,2023-09-10,0,True,True,False,False
FREP-396423-Z,2023-09-08,4,True,True,False,False
FREP-396427-Z,2023-09-08,4,True,True,False,False
FREP-396428-Z,2023-09-08,4,True,True,False,False
FREP-39643-M,2021-04-20,1,True,True,False,False
FREP-396451-Z,2023-09-08,4,True,True,False,False
FREP-39646-M,2021-04-20,1,True,True,False,False
FREP-396463-Z,2023-09-08,4,True,True,False,False
FREP-396487-Z,2023-09-08,4,True,True,False,False
FREP-396496-Z,2023-09-08,4,True,True,False,False
FREP-396499-Z,2023-09-08,4,True,True,False,False
FREP-396514-Z,2023-09-30,1,True,True,False,False
FREP-396601-Z,2023-09-08,4,True,True,True,True
FREP-396608-Z,2023-09-08,4,True,True,False,False
FREP-396611-Z,2023-09-08,4,True,True,False,False
FREP-396617-Z,2023-09-08,4,True,True,False,False
FREP-396631-Z,2024-03-07,3,True,True,False,False
FREP-396636-Z,2023-09-08,4,True,True,False,False
FREP-396641-Z,2023-09-09,2,True,True,False,False
FREP-396645-Z,2023-09-09,2,True,True,True,True
FREP-396655-Z,2023-09-09,2,True,True,False,False
FREP-396656-Z,2023-09-09,2,True,True,False,False
FREP-396670-Z,2023-09-09,2,True,True,False,False
FREP-396672-Z,2023-09-09,2,True,True,True,True
FREP-396675-Z,2023-09-09,2,True,True,False,False
FREP-396694-Z,2023-09-09,2,True,True,False,False
FREP-396719-Z,2023-09-09,2,True,True,False,False
FREP-396721-Z,2023-09-09,2,True,True,False,False
FREP-396724-Z,2023-09-09,2,True,True,False,False
FREP-396738-Z,2023-09-09,2,True,True,True,True
FREP-396762-Z,2023-09-09,2,True,True,False,False
FREP-396793-Z,2023-09-09,2,True,True,False,False
FREP-3968-I,2021-11-04,0,True,True,True,True
FREP-396816-Z,2023-09-15,0,True,True,False,False
FREP-396817-Z,2023-09-09,2,True,True,False,False
FREP-396826-Z,2023-09-10,0,True,True,False,False
FREP-396832-Z,2023-09-10,0,True,True,False,False
FREP-396836-Z,2023-09-10,0,True,True,True,True
FREP-396838-Z,2023-09-10,0,True,True,False,False
FREP-396840-Z,2023-09-10,0,True,True,False,False
FREP-396841-Z,2023-09-10,0,True,True,False,False
FREP-396842-Z,2023-09-10,0,True,True,False,False
FREP-396850-Z,2023-09-10,0,True,True,False,False
FREP-396860-Z,2023-09-10,0,True,True,False,False
FREP-396873-Z,2023-09-10,0,True,True,False,False
FREP-396900-Z,2023-09-10,0,True,True,False,False
FREP-396902-Z,2023-09-10,0,True,True,True,True
FREP-396908-Z,2023-09-10,0,True,True,False,False
FREP-396910-Z,2023-09-11,4,True,True,True,True
FREP-396911-Z,2023-09-10,0,True,True,True,True
FREP-396912-Z,2023-09-10,0,True,True,False,False
FREP-396913-Z,2023-09-10,0,True,True,False,False
FREP-396917-Z,2023-09-10,0,True,True,False,False
FREP-396919-Z,2023-09-10,0,True,True,True,True
FREP-396936-Z,2023-09-13,1,True,True,False,False
FREP-396939-Z,2023-09-10,0,True,True,False,False
FREP-396945-Z,2023-09-10,0,True,True,True,True
FREP-396960-Z,2023-09-10,0,True,True,False,False
FREP-396961-Z,2023-09-11,4,True,True,False,False
FREP-396966-Z,2023-09-11,4,True,True,False,False
FREP-396967-Z,2023-09-11,4,True,True,False,False
FREP-396968-Z,2023-09-11,4,True,True,False,False
FREP-396974-Z,2023-09-11,4,True,True,False,False
FREP-396991-Z,2023-09-11,4,True,True,False,False
FREP-396993-Z,2023-09-11,4,True,True,False,False
FREP-397005-Z,2023-09-11,4,True,True,False,False
FREP-397006-Z,2023-09-11,4,True,True,False,False
FREP-397030-Z,2023-09-11,4,True,True,False,False
FREP-397063-Z,2023-09-11,4,True,True,False,False
FREP-397092-Z,2023-09-11,4,True,True,False,False
FREP-397111-Z,2023-09-11,4,True,True,False,False
FREP-397124-Z,2024-03-22,4,True,True,False,False
FREP-397125-Z,2023-09-11,4,True,True,False,False
FREP-397126-Z,2023-09-11,4,True,True,False,False
FREP-397140-Z,2023-09-11,4,True,True,False,False
FREP-397169-Z,2023-09-13,1,True,True,False,False
FREP-397176-Z,2023-09-11,4,True,True,False,False
FREP-397178-Z,2023-09-11,4,True,True,False,False
FREP-397185-Z,2023-09-11,4,True,True,False,False
FREP-39719-M,2022-11-01,2,True,True,False,False
FREP-397197-Z,2023-09-11,4,True,True,False,False
FREP-397204-Z,2023-09-09,2,True,True,True,True
FREP-397223-Z,2023-09-12,1,True,True,False,False
FREP-397228-Z,2023-09-12,1,True,True,False,False
FREP-397232-Z,2023-09-12,1,True,True,True,True
FREP-397246-Z,2023-09-12,1,True,True,False,False
FREP-397253-Z,2023-09-25,0,True,True,False,False
FREP-397267-Z,2023-09-14,1,True,True,False,False
FREP-397279-Z,2023-09-12,1,True,True,True,True
FREP-397282-Z,2023-09-27,0,True,True,False,False
FREP-397294-Z,2023-09-12,1,True,True,True,True
FREP-397340-Z,2023-09-12,1,True,True,False,False
FREP-397343-Z,2023-09-12,1,True,True,False,False
FREP-397358-Z,2023-09-12,1,True,True,False,False
FREP-397382-Z,2023-09-12,1,True,True,False,False
FREP-397416-Z,2023-09-13,1,True,True,False,False
FREP-397422-Z,2023-09-12,1,True,True,False,False
FREP-397423-Z,2023-09-12,1,True,True,False,False
FREP-397438-Z,2023-09-12,1,True,True,True,True
FREP-397450-Z,2023-09-12,1,True,True,False,False
FREP-397455-Z,2023-09-12,1,True,True,True,True
FREP-397467-Z,2023-09-13,1,True,True,True,True
FREP-397478-Z,2023-09-12,1,True,True,False,False
FREP-39748-M,2021-05-06,2,True,True,False,False
FREP-397483-Z,2023-09-12,1,True,True,False,False
FREP-397484-Z,2023-09-12,1,True,True,False,False
FREP-397487-Z,2023-09-12,1,True,True,False,False
FREP-397488-Z,2023-09-12,1,True,True,False,False
FREP-397501-Z,2023-11-18,4,True,True,False,False
FREP-397529-Z,2023-09-13,1,True,True,True,True
FREP-39754-M,2021-05-06,2,True,True,False,False
FREP-397557-Z,2023-09-13,1,True,True,False,False
FREP-397561-Z,2023-09-13,1,True,True,False,False
FREP-397598-Z,2023-09-13,1,True,True,False,False
FREP-39760-M,2021-05-06,2,True,True,False,False
FREP-397604-Z,2023-09-13,1,True,True,False,False
FREP-397636-Z,2023-09-13,1,True,True,False,False
FREP-397653-Z,2023-09-17,2,True,True,False,False
FREP-397658-Z,2023-09-13,1,True,True,False,False
FREP-397667-Z,2023-09-29,4,True,True,False,False
FREP-397713-Z,2023-09-13,1,True,True,False,False
FREP-397733-Z,2023-09-13,1,True,True,False,False
FREP-397734-Z,2023-09-18,3,True,True,False,False
FREP-397738-Z,2023-09-13,1,True,True,False,False
FREP-397741-Z,2023-09-15,0,True,True,False,False
FREP-397748-Z,2023-09-18,3,True,True,False,False
FREP-397750-Z,2023-09-13,1,True,True,True,True
FREP-397763-Z,2023-09-13,1,True,True,False,False
FREP-397765-Z,2023-09-13,1,True,True,False,False
FREP-397767-Z,2023-09-14,1,True,True,False,False
FREP-397772-Z,2023-09-14,1,True,True,False,False
FREP-397773-Z,2023-09-16,1,True,True,False,False
FREP-397782-Z,2023-09-14,1,True,True,False,False
FREP-397783-Z,2023-09-14,1,True,True,False,False
FREP-397788-Z,2023-10-03,2,True,True,False,False
FREP-397796-Z,2023-09-14,1,True,True,True,True
FREP-397801-Z,2023-09-14,1,True,True,False,False
FREP-397803-Z,2023-09-14,1,True,True,False,False
FREP-397804-Z,2023-09-14,1,True,True,False,False
FREP-397805-Z,2023-09-20,3,True,True,False,False
FREP-397835-Z,2023-09-14,1,True,True,True,True
FREP-397849-Z,2023-09-20,3,True,True,False,False
FREP-397851-Z,2023-09-14,1,True,True,False,False
FREP-397863-Z,2023-09-20,3,True,True,False,False
FREP-397876-Z,2023-09-14,1,True,True,True,True
FREP-397880-Z,2023-09-14,1,True,True,True,True
FREP-397889-Z,2023-10-01,3,True,True,False,False
FREP-397904-Z,2023-09-14,1,True,True,True,True
FREP-397915-Z,2023-09-30,1,True,True,False,False
FREP-397919-Z,2023-09-14,1,True,True,False,False
FREP-397925-Z,2023-09-14,1,True,True,False,False
