Incident Reference,date,fold
FREP-416038-Z,2023-12-28,2
FREP-416383-Z,2023-12-31,0
FREP-416413-Z,2024-01-01,4
FREP-416539-Z,2024-01-02,4
FREP-416481-Z,2024-01-02,4
FREP-416626-Z,2024-01-02,4
FREP-416721-Z,2024-01-02,4
FREP-416720-Z,2024-01-02,4
FREP-416694-Z,2024-01-02,4
FREP-416734-Z,2024-01-02,4
FREP-417483-Z,2024-01-04,4
FREP-417077-Z,2024-01-04,4
FREP-416987-Z,2024-01-03,1
FREP-417019-Z,2024-01-03,1
FREP-416925-Z,2024-01-03,1
FREP-417021-Z,2024-01-03,1
FREP-417075-Z,2024-01-03,1
FREP-417609-Z,2024-01-05,0
FREP-416799-Z,2024-01-02,4
FREP-416906-Z,2024-03-04,3
FREP-417320-Z,2024-01-04,4
FREP-417039-Z,2024-01-04,4
FREP-417406-Z,2024-01-04,4
FREP-417522-Z,2024-01-04,4
FREP-417558-Z,2024-01-04,4
FREP-418198-Z,2024-01-08,0
FREP-417706-Z,2024-01-05,0
FREP-417755-Z,2024-01-05,0
FREP-417873-Z,2024-01-06,1
FREP-417821-Z,2024-01-06,1
FREP-417653-Z,2024-01-05,0
FREP-418114-Z,2024-01-07,3
FREP-418069-Z,2024-01-07,3
FREP-418442-Z,2024-01-09,2
FREP-418223-Z,2024-01-09,2
FREP-418301-Z,2024-01-08,0
FREP-418568-Z,2024-01-12,2
FREP-419545-Z,2024-01-16,2
FREP-418691-Z,2024-01-11,1
FREP-418761-Z,2024-01-12,2
FREP-419710-Z,2024-01-24,3
FREP-419298-Z,2024-01-14,4
FREP-418685-Z,2024-01-11,1
FREP-419287-Z,2024-01-14,4
FREP-419083-Z,2024-01-12,2
FREP-419121-Z,2024-01-15,3
FREP-419401-Z,2024-03-08,4
FREP-419736-Z,2024-01-16,2
FREP-420191-Z,2024-01-18,3
FREP-420252-Z,2024-01-19,3
FREP-420386-Z,2024-01-19,3
FREP-419956-Z,2024-01-17,0
FREP-420123-Z,2024-01-18,3
FREP-420422-Z,2024-01-20,4
FREP-420600-Z,2024-01-21,2
FREP-420798-Z,2024-01-21,2
FREP-420825-Z,2024-01-21,2
FREP-420837-Z,2024-01-22,4
FREP-420733-Z,2024-01-21,2
FREP-420732-Z,2024-01-21,2
FREP-420734-Z,2024-01-21,2
FREP-420754-Z,2024-01-21,2
FREP-420786-Z,2024-01-21,2
FREP-420849-Z,2024-01-23,1
FREP-420925-Z,2024-01-22,4
FREP-421091-Z,2024-01-22,4
FREP-421185-Z,2024-01-22,4
FREP-386145-Z,2023-11-02,2
FREP-38575-M,2023-10-01,2
FREP-387090-Z,2023-11-15,3
FREP-393136-Z,2023-10-05,0
FREP-396382-Z,2023-10-02,4
FREP-397788-Z,2023-10-03,0
FREP-400048-Z,2023-10-01,2
FREP-399531-Z,2024-03-07,2
FREP-400012-Z,2023-10-01,2
FREP-400091-Z,2023-10-02,4
FREP-400137-Z,2023-10-02,4
FREP-400204-Z,2023-10-02,4
FREP-400273-Z,2023-10-02,4
FREP-400372-Z,2023-10-03,0
FREP-400481-Z,2023-10-03,0
FREP-401041-Z,2023-10-07,4
FREP-400462-Z,2023-10-03,0
FREP-400338-Z,2023-10-02,4
FREP-401233-Z,2023-10-09,0
FREP-400321-Z,2023-10-02,4
FREP-400572-Z,2023-10-03,0
FREP-400907-Z,2023-10-06,4
FREP-401078-Z,2023-10-08,0
FREP-401094-Z,2023-10-08,0
FREP-401131-Z,2023-10-08,0
FREP-401143-Z,2023-10-08,0
FREP-401749-Z,2023-10-12,1
FREP-401362-Z,2023-10-10,4
FREP-402023-Z,2023-10-13,4
FREP-402183-Z,2023-10-13,4
FREP-402192-Z,2023-10-13,4
FREP-402197-Z,2023-10-13,4
FREP-401416-Z,2023-10-10,4
FREP-401756-Z,2023-10-12,1
FREP-401956-Z,2023-10-13,4
FREP-401978-Z,2023-10-13,4
FREP-402415-Z,2023-10-15,0
FREP-402492-Z,2023-10-16,2
FREP-402612-Z,2023-10-16,2
FREP-403241-Z,2023-10-19,2
FREP-402663-Z,2023-10-16,2
FREP-402679-Z,2023-10-16,2
FREP-402680-Z,2023-10-16,2
FREP-402748-Z,2023-10-17,0
FREP-402894-Z,2023-10-18,4
FREP-402913-Z,2023-10-18,4
FREP-403185-Z,2023-10-19,2
FREP-403245-Z,2023-10-19,2
FREP-402787-Z,2023-10-17,0
FREP-402999-Z,2023-10-21,2
FREP-402697-Z,2023-10-17,0
FREP-402766-Z,2023-10-17,0
FREP-402890-Z,2023-10-17,0
FREP-402905-Z,2023-10-18,4
FREP-403125-Z,2023-10-18,4
FREP-403128-Z,2023-10-18,4
FREP-403160-Z,2023-10-19,2
FREP-403195-Z,2023-10-19,2
FREP-403694-Z,2023-10-20,2
FREP-403907-Z,2023-10-21,2
FREP-403652-Z,2023-10-21,2
FREP-403534-Z,2023-10-20,2
FREP-403833-Z,2023-10-21,2
FREP-403372-Z,2023-10-19,2
FREP-403634-Z,2023-10-20,2
FREP-403421-Z,2023-10-20,2
FREP-403523-Z,2023-10-20,2
FREP-403547-Z,2023-10-21,2
FREP-403710-Z,2023-10-20,2
FREP-403718-Z,2023-10-21,2
FREP-403845-Z,2023-10-21,2
FREP-352677-G,2024-02-14,2
FREP-352566-G,2024-02-13,2
FREP-352823-G,2024-02-15,0
FREP-352962-G,2024-02-16,3
FREP-353160-G,2024-02-18,4
FREP-353501-G,2024-02-22,4
FREP-353507-G,2024-02-28,2
FREP-353782-G,2024-02-23,3
FREP-353585-G,2024-02-23,3
FREP-353907-G,2024-02-25,2
FREP-353761-G,2024-02-23,3
FREP-353885-Z,2023-12-14,4
FREP-353918-G,2024-02-25,2
FREP-354335-G,2024-02-27,0
FREP-354235-G,2024-02-26,0
FREP-354019-G,2024-02-26,0
FREP-354085-G,2024-02-26,0
FREP-354090-G,2024-02-26,0
FREP-354322-G,2024-02-26,0
FREP-354470-G,2024-02-27,0
FREP-354768-G,2024-02-29,2
FREP-354454-G,2024-02-27,0
FREP-354781-G,2024-03-01,1
FREP-354742-G,2024-03-01,1
FREP-355067-G,2024-03-03,2
FREP-355536-G,2024-03-07,2
FREP-355380-G,2024-03-05,1
FREP-355463-G,2024-03-06,2
FREP-355079-G,2024-03-03,2
FREP-355449-G,2024-03-06,2
FREP-355310-G,2024-03-07,2
FREP-355528-G,2024-03-07,2
FREP-355599-G,2024-03-08,4
FREP-356092-G,2024-03-12,4
FREP-356157-G,2024-03-13,4
FREP-356260-G,2024-03-13,4
FREP-356219-G,2024-03-13,4
FREP-356296-G,2024-03-13,4
FREP-356551-G,2024-03-15,4
FREP-356559-G,2024-03-15,4
FREP-356611-G,2024-03-16,4
FREP-356890-G,2024-03-19,3
FREP-357011-G,2024-03-20,0
FREP-356712-G,2024-03-18,2
FREP-356978-G,2024-03-20,0
FREP-356994-G,2024-03-21,3
FREP-357225-G,2024-03-21,3
FREP-357473-G,2024-03-26,2
FREP-357747-G,2024-03-26,2
FREP-357464-G,2024-03-24,0
FREP-357519-G,2024-03-25,4
FREP-357275-G,2024-03-22,4
FREP-357411-G,2024-03-24,0
FREP-357483-G,2024-03-25,4
FREP-358027-G,2024-03-28,1
FREP-361105-Z,2023-11-08,4
FREP-363632-Z,2023-11-07,2
FREP-351539-G,2024-02-05,3
FREP-351129-G,2024-02-03,1
FREP-351163-G,2024-02-03,1
FREP-351240-G,2024-02-05,3
FREP-351281-G,2024-02-05,3
FREP-351486-G,2024-02-05,3
FREP-351737-G,2024-02-07,3
FREP-351814-G,2024-02-08,0
FREP-352036-G,2024-02-08,0
FREP-351732-G,2024-02-07,3
FREP-75564-N,2024-02-12,4
FREP-22200-U,2023-10-16,2
FREP-22466-U,2023-12-05,3
FREP-22452-U,2023-12-05,3
FREP-22464-U,2023-12-05,3
FREP-22591-U,2024-01-22,4
FREP-22786-U,2024-03-07,2
FREP-413342-Z,2023-12-14,4
FREP-413581-Z,2023-12-16,0
FREP-413702-Z,2023-12-14,4
FREP-414649-Z,2023-12-20,4
FREP-414255-Z,2023-12-23,2
FREP-414814-Z,2023-12-21,4
FREP-414806-Z,2023-12-21,4
FREP-414876-Z,2023-12-21,4
FREP-415098-Z,2023-12-22,2
FREP-415265-Z,2023-12-22,2
FREP-415514-Z,2023-12-25,4
FREP-415536-Z,2023-12-25,4
FREP-415293-Z,2023-12-23,2
FREP-415439-Z,2023-12-24,2
FREP-415379-Z,2023-12-24,2
FREP-415240-Z,2023-12-22,2
FREP-415468-Z,2023-12-24,2
FREP-415470-Z,2023-12-25,4
FREP-415475-Z,2023-12-24,2
FREP-415614-Z,2024-01-02,4
FREP-416155-Z,2023-12-30,1
FREP-415870-Z,2023-12-28,2
FREP-416192-Z,2023-12-30,1
FREP-415941-Z,2023-12-28,2
FREP-416031-Z,2023-12-28,2
FREP-416060-Z,2023-12-29,0
FREP-416187-Z,2023-12-30,1
FREP-416332-Z,2023-12-31,0
FREP-416618-Z,2024-01-02,4
FREP-416528-Z,2024-01-02,4
FREP-416982-Z,2024-01-03,1
FREP-417476-Z,2024-01-04,4
FREP-417177-Z,2024-01-07,3
FREP-417229-Z,2024-01-03,1
FREP-417457-Z,2024-01-04,4
FREP-419232-Z,2024-01-14,4
FREP-420158-Z,2024-01-21,2
FREP-420596-Z,2024-01-21,2
FREP-420878-Z,2024-01-21,2
FREP-420811-Z,2024-01-21,2
FREP-420963-Z,2024-01-22,4
FREP-420723-Z,2024-01-21,2
FREP-420803-Z,2024-01-21,2
FREP-391628-Z,2023-10-30,4
FREP-392109-Z,2023-10-11,2
FREP-393543-Z,2023-10-02,4
FREP-399795-Z,2023-10-09,0
FREP-400084-Z,2023-10-02,4
FREP-401181-Z,2023-10-29,4
FREP-401236-Z,2023-10-09,0
FREP-400225-Z,2023-10-02,4
FREP-400441-Z,2023-10-03,0
FREP-400647-Z,2023-10-04,4
FREP-401064-Z,2023-10-08,0
FREP-402259-Z,2023-10-14,0
FREP-401716-Z,2023-10-11,2
FREP-402087-Z,2023-10-13,4
FREP-401815-Z,2023-10-12,1
FREP-402191-Z,2023-10-13,4
FREP-402365-Z,2023-10-15,0
FREP-402696-Z,2023-10-17,0
FREP-402489-Z,2023-10-16,2
FREP-402789-Z,2023-10-17,0
FREP-402359-Z,2023-10-15,0
FREP-402385-Z,2023-10-15,0
FREP-403103-Z,2023-10-18,4
FREP-403210-Z,2023-10-19,2
FREP-403329-Z,2023-10-20,2
FREP-403366-Z,2023-10-19,2
FREP-403428-Z,2023-10-20,2
FREP-403472-Z,2023-10-20,2
FREP-403887-Z,2023-10-21,2
FREP-403888-Z,2023-10-21,2
FREP-68656-C,2023-11-28,2
FREP-421822-Z,2024-01-24,3
FREP-421724-Z,2024-01-24,3
FREP-421703-Z,2024-01-24,3
FREP-421708-Z,2024-01-24,3
FREP-421725-Z,2024-01-24,3
FREP-422351-Z,2024-01-26,1
FREP-422431-Z,2024-01-26,1
FREP-422867-Z,2024-01-29,0
FREP-422631-Z,2024-01-28,3
FREP-422115-Z,2024-01-25,4
FREP-422189-Z,2024-02-29,2
FREP-422213-Z,2024-01-26,1
FREP-422322-Z,2024-01-26,1
FREP-422436-Z,2024-01-26,1
FREP-423043-Z,2024-02-02,4
FREP-423306-Z,2024-02-01,1
FREP-423688-Z,2024-02-03,1
FREP-423668-Z,2024-02-03,1
FREP-423763-Z,2024-02-04,4
FREP-423423-Z,2024-01-01,4
FREP-423567-Z,2024-02-02,4
FREP-423647-Z,2024-02-02,4
FREP-424011-Z,2024-02-05,3
FREP-424268-Z,2024-02-08,0
FREP-424372-Z,2024-02-07,3
FREP-424276-Z,2024-02-07,3
FREP-423973-Z,2024-02-05,3
FREP-424101-Z,2024-02-06,4
FREP-424562-Z,2024-02-08,0
FREP-424902-Z,2024-02-09,1
FREP-424933-Z,2024-02-09,1
FREP-424969-Z,2024-02-10,1
FREP-425248-Z,2024-02-11,1
FREP-425927-Z,2024-02-14,2
FREP-425368-Z,2024-02-12,4
FREP-425683-Z,2024-02-16,3
FREP-425544-Z,2024-02-13,2
FREP-425733-Z,2024-02-23,3
FREP-425784-Z,2024-02-14,2
FREP-425860-Z,2024-02-14,2
FREP-425916-Z,2024-02-14,2
FREP-426609-Z,2024-02-18,4
FREP-426068-Z,2024-02-15,0
FREP-426623-Z,2024-02-18,4
FREP-426333-Z,2024-02-16,3
FREP-426202-Z,2024-02-29,2
FREP-426298-Z,2024-02-16,3
FREP-426507-Z,2024-02-18,4
FREP-426196-Z,2024-02-16,3
FREP-426362-Z,2024-02-16,3
FREP-426347-Z,2024-02-16,3
FREP-426372-Z,2024-02-16,3
FREP-426394-Z,2024-02-17,0
FREP-426484-Z,2024-02-17,0
FREP-426557-Z,2024-02-18,4
FREP-426698-Z,2024-02-19,1
FREP-426700-Z,2024-02-19,1
FREP-426762-Z,2024-02-19,1
FREP-426813-Z,2024-02-19,1
FREP-427095-Z,2024-03-02,1
FREP-427551-Z,2024-02-23,3
FREP-427299-Z,2024-02-22,4
FREP-427870-Z,2024-02-24,2
FREP-427879-Z,2024-02-24,2
FREP-427916-Z,2024-02-25,2
FREP-428056-Z,2024-02-26,0
FREP-428552-Z,2024-02-28,2
FREP-429158-Z,2024-03-04,3
FREP-429382-Z,2024-03-05,1
FREP-428724-Z,2024-02-29,2
FREP-429283-Z,2024-03-05,1
FREP-429204-Z,2024-03-04,3
FREP-429083-Z,2024-03-03,2
FREP-429293-Z,2024-03-05,1
FREP-429109-Z,2024-03-03,2
FREP-430875-Z,2024-03-15,4
FREP-431246-Z,2024-03-18,2
FREP-430795-Z,2024-03-15,4
FREP-430847-Z,2024-03-14,1
FREP-430979-Z,2024-03-15,4
FREP-431597-Z,2024-03-19,3
FREP-431596-Z,2024-03-19,3
FREP-431616-Z,2024-03-19,3
FREP-431636-Z,2024-03-20,0
FREP-430665-Z,2024-03-14,1
FREP-431033-Z,2024-03-15,4
FREP-430693-Z,2024-03-14,1
FREP-430750-Z,2024-03-22,4
FREP-430953-Z,2024-03-15,4
FREP-430843-Z,2024-03-14,1
FREP-430852-Z,2024-03-14,1
FREP-431183-Z,2024-03-17,1
FREP-431640-Z,2024-03-20,0
FREP-431674-Z,2024-03-20,0
FREP-432182-Z,2024-03-23,4
FREP-432152-Z,2024-03-23,4
FREP-432395-Z,2024-03-25,4
FREP-431782-Z,2024-03-20,0
FREP-431915-Z,2024-03-22,4
FREP-431896-Z,2024-03-21,3
FREP-432027-Z,2024-03-23,4
FREP-432121-Z,2024-03-22,4
FREP-432151-Z,2024-03-23,4
FREP-432260-Z,2024-03-24,0
FREP-432522-Z,2024-03-26,2
FREP-431664-Z,2024-03-20,0
FREP-432120-Z,2024-03-22,4
FREP-431682-Z,2024-03-20,0
FREP-431736-Z,2024-03-20,0
FREP-431772-Z,2024-03-21,3
FREP-431802-Z,2024-03-21,3
FREP-431975-Z,2024-03-22,4
FREP-432232-Z,2024-03-24,0
FREP-432453-Z,2024-03-25,4
FREP-432513-Z,2024-03-26,2
FREP-432721-Z,2024-03-27,2
FREP-432992-Z,2024-03-28,1
FREP-432766-Z,2024-03-27,2
FREP-45703-M,2023-12-14,4
FREP-47253-M,2024-03-31,2
FREP-329227-J,2023-10-20,2
FREP-329542-J,2023-10-24,4
FREP-331776-J,2023-11-17,3
FREP-332013-J,2023-12-13,4
FREP-331865-J,2023-11-18,1
FREP-332302-J,2023-11-22,3
FREP-332654-J,2023-11-27,0
FREP-333558-J,2023-12-06,1
FREP-334168-J,2023-12-12,1
FREP-334714-J,2023-12-19,3
FREP-334762-J,2023-12-19,3
FREP-335024-J,2023-12-22,2
FREP-334927-J,2023-12-20,4
FREP-334953-J,2023-12-21,4
FREP-335344-G,2023-10-07,4
FREP-335414-G,2023-10-08,0
FREP-335656-G,2023-10-17,0
FREP-335596-G,2023-10-10,4
FREP-335740-J,2024-02-08,0
FREP-335693-G,2023-10-10,4
FREP-335861-J,2024-01-04,4
FREP-335793-G,2023-10-11,2
FREP-335796-G,2023-10-16,2
FREP-333242-J,2023-12-02,0
FREP-333348-G,2023-12-11,4
FREP-333198-J,2023-12-02,0
FREP-333344-J,2023-12-04,3
FREP-331348-J,2023-11-13,1
FREP-331320-J,2023-11-17,3
FREP-331359-J,2023-11-27,0
FREP-331304-J,2023-11-13,1
FREP-331379-J,2023-11-25,2
FREP-330810-J,2023-11-08,4
FREP-330958-J,2023-11-09,4
FREP-330373-J,2023-11-03,3
FREP-330622-J,2023-12-14,4
FREP-330609-J,2023-11-06,3
FREP-87054-C,2024-01-02,4
FREP-87251-V,2023-10-11,2
FREP-86973-C,2024-01-01,4
FREP-87618-V,2023-11-02,2
FREP-87663-V,2023-11-02,2
FREP-88029-V,2023-11-02,2
FREP-87664-V,2023-11-02,2
FREP-88746-C,2024-01-23,1
FREP-89184-V,2024-01-21,2
FREP-88909-C,2024-03-08,4
FREP-89347-C,2024-01-31,0
FREP-8934-I,2023-12-17,0
FREP-89117-C,2024-01-27,0
FREP-89146-V,2024-01-22,4
FREP-90050-C,2024-02-12,4
FREP-89985-C,2024-02-12,4
FREP-89751-C,2024-02-07,3
FREP-91175-C,2024-03-01,1
FREP-90268-C,2024-02-16,3
FREP-90359-C,2024-02-18,4
FREP-9061-I,2024-01-02,4
FREP-90853-C,2024-02-25,2
FREP-91855-C,2024-03-12,4
FREP-91709-C,2024-03-11,3
FREP-91257-C,2024-03-04,3
FREP-92205-C,2024-03-20,0
FREP-92150-C,2024-03-20,0
FREP-92544-C,2024-03-27,2
FREP-92629-C,2024-03-24,0
FREP-9810-I,2024-03-29,1
FREP-84544-C,2023-11-17,3
FREP-84641-C,2024-01-18,3
FREP-8532-I,2023-11-04,0
FREP-82374-C,2023-11-06,3
FREP-82434-C,2023-10-19,2
FREP-81483-C,2023-10-06,4
FREP-8167-I,2023-10-08,0
FREP-82282-C,2023-10-17,0
FREP-81605-C,2023-10-07,4
FREP-81645-C,2023-12-04,3
FREP-81813-C,2023-11-09,4
FREP-336014-J,2024-01-02,4
FREP-336088-G,2023-10-13,4
FREP-336124-G,2023-10-14,0
FREP-336605-J,2024-01-12,2
FREP-336353-G,2023-10-16,2
FREP-336549-G,2023-10-18,4
FREP-336784-J,2024-01-14,4
FREP-337008-G,2023-12-04,3
FREP-336913-J,2024-01-15,3
FREP-336841-G,2023-10-20,2
FREP-336850-G,2023-10-19,2
FREP-337060-G,2023-10-21,2
FREP-337219-G,2023-10-22,4
FREP-337072-G,2023-10-21,2
FREP-337337-J,2024-01-19,3
FREP-337163-G,2023-10-22,4
FREP-337171-G,2023-10-22,4
FREP-337204-G,2023-10-22,4
FREP-337250-J,2024-01-18,3
FREP-337411-G,2023-11-10,1
FREP-337457-J,2024-01-21,2
FREP-337731-J,2024-01-24,3
FREP-337543-J,2024-03-25,4
FREP-337736-J,2024-02-22,4
FREP-337827-J,2024-01-24,3
FREP-337958-G,2023-10-28,4
FREP-337967-G,2023-10-28,4
FREP-338012-G,2023-10-28,4
FREP-338262-G,2023-10-30,4
FREP-338329-J,2024-01-30,3
FREP-338570-J,2024-02-01,1
FREP-338744-G,2023-11-02,2
FREP-339298-G,2023-11-07,2
FREP-339989-J,2024-02-16,3
FREP-342807-G,2023-12-04,3
FREP-343473-Z,2023-10-06,4
FREP-343501-G,2023-12-09,3
FREP-343603-G,2023-12-12,1
FREP-343676-G,2023-12-11,4
FREP-343589-J,2024-03-26,2
FREP-343743-G,2023-12-11,4
FREP-343936-G,2023-12-12,1
FREP-344006-G,2023-12-13,4
FREP-344307-G,2023-12-21,4
FREP-344518-G,2023-12-18,3
FREP-344481-G,2023-12-17,0
FREP-344664-G,2023-12-20,4
FREP-344460-G,2023-12-17,0
FREP-344780-G,2023-12-20,4
FREP-344746-G,2023-12-20,4
FREP-345178-G,2024-01-15,3
FREP-345187-G,2023-12-24,2
FREP-345201-G,2023-12-24,2
FREP-345141-G,2023-12-23,2
FREP-344838-G,2023-12-20,4
FREP-344996-G,2023-12-22,2
FREP-344943-G,2023-12-21,4
FREP-345135-G,2023-12-23,2
FREP-345208-G,2023-12-24,2
FREP-345435-G,2023-12-27,2
FREP-345458-G,2023-12-28,2
FREP-345575-G,2023-12-28,2
FREP-345478-G,2023-12-28,2
FREP-345461-G,2023-12-28,2
FREP-345847-G,2023-12-31,0
FREP-346013-G,2024-01-02,4
FREP-345687-G,2023-12-29,0
FREP-345739-G,2023-12-30,1
FREP-345793-G,2023-12-31,0
FREP-345992-G,2024-01-02,4
FREP-345835-G,2023-12-31,0
FREP-346276-G,2024-01-03,1
FREP-346409-G,2024-01-03,1
FREP-346385-G,2024-01-02,4
FREP-346146-G,2024-01-02,4
FREP-346196-G,2024-01-02,4
FREP-346239-G,2024-01-02,4
FREP-346259-G,2024-01-03,1
FREP-346388-G,2024-01-03,1
FREP-346341-G,2024-02-08,0
FREP-346436-G,2024-01-03,1
FREP-346089-G,2024-01-03,1
FREP-346116-G,2024-01-02,4
FREP-346127-G,2024-01-02,4
FREP-346176-G,2024-01-02,4
FREP-346211-G,2024-01-02,4
FREP-346361-G,2024-01-03,1
FREP-346665-G,2024-01-04,4
FREP-346593-G,2024-01-04,4
FREP-346597-G,2024-01-04,4
FREP-346846-G,2024-01-06,1
FREP-346916-G,2024-01-07,3
FREP-346849-G,2024-01-06,1
FREP-346461-G,2024-01-04,4
FREP-346564-G,2024-01-04,4
FREP-346697-G,2024-01-05,0
FREP-346935-G,2024-01-07,3
FREP-346911-G,2024-01-07,3
FREP-346856-G,2024-01-06,1
FREP-347212-G,2024-01-15,3
FREP-346999-G,2024-01-08,0
FREP-347321-G,2024-01-10,1
FREP-347211-G,2024-01-09,2
FREP-347198-G,2024-01-09,2
FREP-347278-G,2024-01-09,2
FREP-346961-G,2024-01-07,3
FREP-347126-Z,2023-11-02,2
FREP-347796-G,2024-01-13,1
FREP-348079-G,2024-01-15,3
FREP-348253-G,2024-01-16,2
FREP-348309-G,2024-01-30,3
FREP-348580-G,2024-01-18,3
FREP-348472-G,2024-01-18,3
FREP-348607-G,2024-01-19,3
FREP-348527-G,2024-01-17,0
FREP-348712-G,2024-01-25,4
FREP-348409-G,2024-01-24,3
FREP-348609-G,2024-01-19,3
FREP-348967-G,2024-01-21,2
FREP-348955-G,2024-01-21,2
FREP-349013-G,2024-01-21,2
FREP-348977-G,2024-01-21,2
FREP-348860-G,2024-01-21,2
FREP-348915-G,2024-01-21,2
FREP-348931-G,2024-01-21,2
FREP-348943-G,2024-01-21,2
FREP-348948-G,2024-01-21,2
FREP-349019-G,2024-01-22,4
FREP-349258-G,2024-01-22,4
FREP-349311-G,2024-01-22,4
FREP-349555-G,2024-01-23,1
FREP-349421-G,2024-01-22,4
FREP-349489-Z,2023-11-02,2
FREP-349574-G,2024-01-31,0
FREP-349683-G,2024-01-30,3
FREP-349726-G,2024-01-23,1
FREP-349817-G,2024-01-24,3
FREP-349755-G,2024-01-23,1
FREP-350117-G,2024-01-30,3
FREP-352817-G,2024-02-15,0
FREP-352981-G,2024-02-16,3
FREP-353076-G,2024-02-17,0
FREP-353149-G,2024-02-18,4
FREP-353223-G,2024-02-19,1
FREP-353703-G,2024-02-23,3
FREP-354103-G,2024-02-26,0
FREP-353973-G,2024-02-25,2
FREP-353995-G,2024-02-26,0
FREP-354024-G,2024-02-26,0
FREP-354244-G,2024-02-26,0
FREP-354782-G,2024-03-01,1
FREP-355776-G,2024-03-08,4
FREP-351160-G,2024-02-03,1
FREP-351233-G,2024-02-05,3
FREP-351244-G,2024-02-05,3
FREP-351181-G,2024-02-04,4
FREP-352024-G,2024-02-08,0
FREP-351753-G,2024-02-07,3
FREP-351938-G,2024-03-05,1
FREP-352171-G,2024-02-09,1
FREP-351065-G,2024-02-02,4
FREP-351095-G,2024-02-02,4
FREP-350649-G,2024-01-30,3
FREP-350824-G,2024-02-01,1
FREP-350952-G,2024-02-02,4
FREP-350398-G,2024-01-28,3
FREP-313616-J,2023-10-18,4
FREP-314987-G,2024-02-12,4
FREP-323772-J,2023-10-22,4
FREP-303281-Z,2024-02-24,2
FREP-305546-J,2023-11-24,2
FREP-352690-G,2024-02-14,2
FREP-352670-G,2024-02-13,2
FREP-353220-G,2024-02-19,1
FREP-353706-G,2024-02-22,4
FREP-354356-G,2024-02-27,0
FREP-354031-G,2024-02-26,0
FREP-354214-G,2024-02-26,0
FREP-354547-G,2024-03-06,2
FREP-355453-G,2024-03-06,2
FREP-355503-G,2024-03-06,2
FREP-355484-G,2024-03-08,4
FREP-360334-G,2023-12-12,1
FREP-8549-I,2023-11-08,4
FREP-8551-I,2023-11-07,2
FREP-85527-C,2023-12-06,1
FREP-86074-C,2023-12-13,4
FREP-86594-C,2023-12-21,4
FREP-86617-C,2023-12-21,4
FREP-86396-C,2023-12-20,4
FREP-86578-C,2023-12-21,4
FREP-87404-C,2024-01-07,3
FREP-87139-V,2023-10-10,4
FREP-87122-C,2024-01-03,1
FREP-87112-C,2024-01-02,4
FREP-87220-V,2023-10-10,4
FREP-87487-C,2024-01-08,0
FREP-87655-V,2023-11-02,2
FREP-87621-V,2023-11-02,2
FREP-8786-I,2023-12-03,0
FREP-87952-C,2024-01-12,2
FREP-87578-V,2023-11-02,2
FREP-87791-C,2024-01-12,2
FREP-88324-V,2023-11-09,4
FREP-88215-V,2023-11-02,2
FREP-88685-V,2023-12-19,3
FREP-83274-C,2023-10-28,4
FREP-83282-C,2023-10-28,4
FREP-83976-C,2023-11-08,4
FREP-8407-I,2023-10-27,0
FREP-85032-C,2023-11-27,0
FREP-85146-C,2023-11-29,1
FREP-85133-C,2023-11-29,1
FREP-58942-Z,2023-10-19,2
FREP-63113-C,2023-12-08,4
FREP-63365-N,2023-10-01,2
FREP-64461-C,2024-02-02,4
FREP-336722-G,2023-10-19,2
FREP-336823-G,2023-10-19,2
FREP-336846-G,2023-10-27,0
FREP-336931-J,2024-01-15,3
FREP-337187-G,2023-10-22,4
FREP-337181-G,2023-10-22,4
FREP-337389-J,2024-01-19,3
FREP-337092-J,2024-01-17,0
FREP-337564-J,2024-01-22,4
FREP-337527-G,2023-10-25,1
FREP-338063-G,2023-10-29,4
FREP-337901-G,2023-10-28,4
FREP-338016-G,2023-10-29,4
FREP-337807-G,2023-10-27,0
FREP-338133-G,2023-10-30,4
FREP-338341-G,2023-11-14,1
FREP-338354-J,2024-01-30,3
FREP-338484-J,2024-01-31,0
FREP-338750-J,2024-02-04,4
FREP-338767-J,2024-02-05,3
FREP-338777-G,2023-11-03,3
FREP-338898-G,2023-11-04,0
FREP-339046-G,2023-11-05,2
FREP-339078-G,2023-11-06,3
FREP-339084-G,2023-11-06,3
FREP-339559-J,2024-02-08,0
FREP-339282-J,2024-02-09,1
FREP-339526-G,2023-11-09,4
FREP-339538-G,2023-11-09,4
FREP-339374-J,2024-02-10,1
FREP-339560-J,2024-02-23,3
FREP-339422-G,2023-11-08,4
FREP-339926-G,2023-11-12,3
FREP-340304-J,2024-02-20,1
FREP-340066-J,2024-02-18,4
FREP-340055-G,2023-11-13,1
FREP-340224-G,2023-11-14,1
FREP-340597-G,2023-10-20,2
FREP-340751-J,2024-02-24,2
FREP-340802-G,2023-11-23,4
FREP-340689-J,2024-02-23,3
FREP-340755-G,2023-11-17,3
FREP-340762-G,2023-11-18,1
FREP-340795-J,2024-02-24,2
FREP-340883-G,2023-11-19,4
FREP-341051-J,2024-02-27,0
FREP-341071-G,2023-11-21,2
FREP-341231-Z,2023-10-30,4
FREP-341253-G,2023-11-22,3
FREP-341325-G,2023-11-22,3
FREP-341609-G,2023-11-25,2
FREP-341501-J,2024-03-02,1
FREP-341651-J,2024-03-04,3
FREP-341662-G,2023-11-25,2
FREP-341794-J,2024-03-06,2
FREP-341705-J,2024-03-23,4
FREP-341915-G,2023-11-27,0
