Incident Reference,date,fold
FREP-421123-Z,2024-01-22,4
FREP-400306-Z,2023-10-02,1
FREP-400331-Z,2023-10-02,1
FREP-400829-Z,2023-10-10,3
FREP-401059-Z,2023-10-07,2
FREP-401966-Z,2023-10-13,1
FREP-402283-Z,2023-10-14,3
FREP-402456-Z,2023-10-16,0
FREP-403229-Z,2023-10-19,3
FREP-403030-Z,2023-10-18,0
FREP-402825-Z,2023-10-17,3
FREP-403585-Z,2023-10-20,0
FREP-334816-G,2023-10-02,1
FREP-335112-G,2023-10-05,3
FREP-335823-G,2023-10-12,2
FREP-351544-G,2024-02-05,0
FREP-351704-G,2024-02-06,0
FREP-351742-G,2024-02-07,3
FREP-337443-G,2023-10-24,2
FREP-337923-G,2023-10-28,0
FREP-337881-G,2023-10-27,3
FREP-338056-G,2023-10-29,3
FREP-338086-G,2023-10-29,3
FREP-338221-G,2023-10-30,2
FREP-338593-G,2023-11-01,3
FREP-338606-G,2023-11-02,3
FREP-338520-G,2023-11-01,3
FREP-338674-G,2023-11-02,3
FREP-338649-G,2023-11-02,3
FREP-338711-G,2023-11-03,2
FREP-338814-G,2023-11-03,2
FREP-338728-G,2023-11-03,2
FREP-338731-G,2023-11-02,3
FREP-338771-G,2023-11-02,3
FREP-338844-G,2023-11-04,2
FREP-339011-G,2023-11-08,0
FREP-339958-G,2023-11-13,1
FREP-340001-G,2023-11-13,1
FREP-343316-G,2023-12-07,2
FREP-343199-G,2023-12-07,2
FREP-343531-G,2023-12-09,1
FREP-343718-G,2023-12-11,0
FREP-345588-G,2023-12-29,3
FREP-345368-G,2023-12-27,2
FREP-345418-G,2023-12-27,2
FREP-345804-G,2023-12-31,1
FREP-346020-G,2024-01-02,3
FREP-346248-G,2024-01-03,4
FREP-346269-G,2024-01-03,4
FREP-346206-G,2024-01-02,3
FREP-346093-G,2024-01-02,3
FREP-346243-G,2024-01-02,3
FREP-346233-G,2024-01-02,3
FREP-346105-G,2024-01-02,3
FREP-346121-G,2024-01-02,3
FREP-346204-G,2024-01-02,3
FREP-346221-G,2024-01-02,3
FREP-346162-G,2024-01-02,3
FREP-346188-G,2024-01-02,3
FREP-346180-G,2024-01-03,4
FREP-346209-G,2024-01-02,3
FREP-346372-G,2024-01-03,4
FREP-346254-G,2024-01-03,4
FREP-346298-G,2024-01-03,4
FREP-346110-G,2024-01-02,3
FREP-346261-G,2024-01-03,4
FREP-347692-G,2024-01-12,3
FREP-16154-W,2024-01-02,3
FREP-16132-W,2024-01-02,3
FREP-15937-O,2023-11-14,1
FREP-16289-W,2024-03-28,3
FREP-87086-C,2024-01-02,3
FREP-87697-V,2023-11-02,3
FREP-87605-V,2023-11-02,3
FREP-87950-V,2023-11-02,3
FREP-87626-V,2023-11-02,3
FREP-87646-V,2023-11-02,3
FREP-87658-C,2024-01-02,3
FREP-87665-V,2023-11-02,3
FREP-88030-V,2023-11-02,3
FREP-87982-V,2023-11-02,3
FREP-88064-V,2023-11-02,3
FREP-88175-V,2023-11-03,2
FREP-88240-V,2023-11-03,2
FREP-88589-C,2024-01-21,2
FREP-88627-C,2024-01-22,4
FREP-88214-V,2023-11-02,3
FREP-88674-C,2024-01-22,4
FREP-88796-V,2023-12-31,1
FREP-88854-V,2024-01-02,3
FREP-88844-V,2024-01-04,1
FREP-83842-C,2023-11-06,3
FREP-84811-C,2023-11-23,3
FREP-81867-C,2023-10-12,2
FREP-82638-C,2023-10-21,1
FREP-424816-Z,2024-02-08,3
FREP-426637-Z,2024-02-19,2
FREP-426847-Z,2024-02-19,2
FREP-427632-Z,2024-02-23,1
FREP-340010-G,2023-11-13,1
FREP-344128-G,2023-12-13,4
FREP-344204-G,2023-12-14,2
FREP-345107-G,2023-12-23,4
FREP-344934-G,2023-12-21,4
FREP-345060-G,2023-12-22,4
FREP-346144-G,2024-01-02,3
FREP-346207-G,2024-01-03,4
FREP-346156-G,2024-01-02,3
FREP-346345-G,2024-01-03,4
FREP-346183-G,2024-01-02,3
FREP-346888-G,2024-01-06,2
FREP-346664-G,2024-01-04,1
FREP-346648-G,2024-01-04,1
FREP-346764-G,2024-01-05,1
FREP-349005-G,2024-01-21,2
FREP-349279-G,2024-01-23,2
FREP-349084-G,2024-01-22,4
FREP-349096-G,2024-01-22,4
FREP-349055-G,2024-01-21,2
FREP-349378-G,2024-01-22,4
FREP-349655-G,2024-01-23,2
FREP-349703-G,2024-01-23,2
FREP-349357-G,2024-01-22,4
FREP-349470-G,2024-01-30,2
FREP-349475-G,2024-01-22,4
FREP-349513-G,2024-01-22,4
FREP-349529-G,2024-01-22,4
FREP-349711-G,2024-01-23,2
FREP-349893-G,2024-01-24,4
FREP-349782-G,2024-01-24,4
FREP-349803-G,2024-01-24,4
FREP-334027-J,2023-12-14,2
FREP-334820-G,2023-10-02,1
FREP-335971-G,2023-10-13,1
FREP-86097-C,2023-12-13,4
FREP-87003-C,2024-01-02,3
FREP-87071-C,2024-01-03,4
FREP-88850-V,2024-01-02,3
FREP-88865-V,2024-01-03,4
FREP-89453-C,2024-02-01,3
FREP-89700-C,2024-02-06,0
FREP-9024-I,2023-12-31,1
FREP-9280-I,2024-01-21,2
FREP-81026-C,2023-10-01,4
FREP-84182-C,2023-11-13,1
FREP-81980-C,2023-10-13,1
FREP-422905-Z,2024-01-24,4
FREP-424289-Z,2024-02-07,3
FREP-424083-Z,2024-02-06,0
FREP-427638-Z,2024-02-23,1
FREP-428133-Z,2024-02-26,2
FREP-431497-Z,2024-03-19,2
FREP-431610-Z,2024-03-19,2
FREP-431708-Z,2024-03-20,3
FREP-431910-Z,2024-03-21,1
FREP-350233-G,2024-01-27,2
FREP-417839-Z,2024-01-05,1
FREP-421919-Z,2024-01-24,4
FREP-421684-Z,2024-01-23,2
FREP-421706-Z,2024-01-24,4
FREP-421895-Z,2024-01-24,4
FREP-421940-Z,2024-01-24,4
FREP-426549-Z,2024-02-18,0
FREP-22531-U,2024-01-02,3
FREP-353470-G,2024-02-20,3
FREP-354013-G,2024-02-26,2
FREP-354022-G,2024-02-26,2
FREP-354514-G,2024-02-28,4
FREP-355308-G,2024-03-05,4
FREP-356141-G,2024-03-12,3
FREP-357460-G,2024-03-24,0
FREP-357934-G,2024-03-28,3
FREP-358084-G,2024-03-28,3
FREP-87069-C,2024-01-02,3
FREP-87074-C,2024-01-02,3
FREP-87424-C,2024-01-07,2
FREP-87767-V,2023-11-02,3
FREP-87642-V,2023-11-02,3
FREP-87997-V,2023-11-02,3
FREP-87634-V,2023-11-02,3
FREP-87891-V,2023-11-03,2
FREP-87568-V,2023-11-02,3
FREP-87643-V,2023-11-02,3
FREP-87876-V,2023-11-02,3
FREP-87947-C,2024-01-02,3
FREP-87950-C,2024-01-02,3
FREP-88098-V,2023-11-03,2
FREP-88073-V,2023-11-03,2
FREP-88213-V,2023-11-04,2
FREP-88295-V,2023-11-12,3
FREP-88869-V,2024-01-02,3
FREP-88834-C,2024-01-23,2
FREP-90862-C,2024-02-26,2
FREP-9308-I,2024-01-21,2
FREP-84962-C,2023-11-27,4
FREP-335990-G,2023-10-13,1
FREP-337057-G,2023-10-21,1
FREP-337955-G,2023-10-28,0
FREP-338640-G,2023-11-02,3
FREP-338716-G,2023-11-02,3
FREP-338742-G,2023-11-02,3
FREP-338780-G,2023-11-03,2
FREP-338840-G,2023-11-03,2
FREP-338862-G,2023-11-04,2
FREP-338981-G,2023-11-05,3
FREP-339028-G,2023-11-05,3
FREP-420834-Z,2024-01-21,2
FREP-421007-Z,2024-01-22,4
FREP-420927-Z,2024-01-22,4
FREP-349098-G,2024-01-22,4
FREP-349090-G,2024-01-22,4
FREP-349179-G,2024-01-21,2
FREP-349141-G,2024-01-22,4
FREP-349243-G,2024-01-22,4
FREP-349270-G,2024-01-22,4
FREP-349511-G,2024-01-22,4
FREP-349303-G,2024-01-22,4
FREP-349524-G,2024-01-22,4
FREP-349537-G,2024-01-23,2
FREP-349910-G,2024-01-24,4
FREP-350000-G,2024-01-25,2
FREP-350097-G,2024-01-26,4
FREP-421618-Z,2024-01-23,2
FREP-421417-Z,2024-01-23,2
FREP-421632-Z,2024-01-23,2
FREP-422235-Z,2024-01-26,4
FREP-424194-Z,2024-02-06,0
FREP-342603-J,2024-03-14,2
FREP-346647-G,2024-01-04,1
FREP-348911-G,2024-01-21,2
FREP-348946-G,2024-01-21,2
FREP-348952-G,2024-01-21,2
FREP-348874-G,2024-01-21,2
FREP-348966-G,2024-01-21,2
FREP-348842-G,2024-01-21,2
FREP-348954-G,2024-01-21,2
FREP-349375-G,2024-01-22,4
FREP-22958-U,2024-03-29,4
FREP-421292-Z,2024-01-22,4
FREP-421298-Z,2024-01-22,4
FREP-421496-Z,2024-01-23,2
FREP-421640-Z,2024-01-24,4
FREP-421367-Z,2024-01-22,4
FREP-421883-Z,2024-01-24,4
FREP-421910-Z,2024-01-24,4
FREP-428817-Z,2024-03-01,2
FREP-404025-Z,2023-10-22,4
FREP-405257-Z,2023-10-30,2
FREP-405612-Z,2023-11-02,3
FREP-405868-Z,2023-11-02,3
FREP-406141-Z,2023-11-03,2
FREP-406944-Z,2023-11-08,0
FREP-407439-Z,2023-11-10,1
FREP-407807-Z,2023-11-13,1
FREP-409215-Z,2023-11-21,2
FREP-410307-Z,2023-11-27,4
FREP-409869-Z,2023-11-24,4
FREP-411204-Z,2023-12-01,0
FREP-411345-Z,2023-12-02,4
FREP-411463-Z,2023-12-02,4
FREP-412387-Z,2023-12-07,2
FREP-412467-Z,2023-12-08,2
FREP-412842-Z,2023-12-10,1
FREP-412704-Z,2023-12-09,1
FREP-412708-Z,2023-12-09,1
FREP-412724-Z,2023-12-09,1
FREP-413354-Z,2023-12-12,1
FREP-413277-Z,2023-12-12,1
FREP-414885-Z,2023-12-21,4
FREP-414851-Z,2023-12-21,4
FREP-414854-Z,2023-12-21,4
FREP-414312-Z,2023-12-19,0
FREP-414326-Z,2023-12-19,0
FREP-414874-Z,2023-12-21,4
FREP-414953-Z,2023-12-21,4
FREP-415059-Z,2023-12-21,4
FREP-415252-Z,2023-12-22,4
FREP-415722-Z,2023-12-27,2
FREP-415986-Z,2023-12-28,3
FREP-415869-Z,2023-12-28,3
FREP-416539-Z,2024-01-02,3
FREP-416626-Z,2024-01-02,3
FREP-416721-Z,2024-01-02,3
FREP-416720-Z,2024-01-02,3
FREP-416694-Z,2024-01-02,3
FREP-416734-Z,2024-01-02,3
FREP-417077-Z,2024-01-04,1
FREP-416987-Z,2024-01-03,4
FREP-417019-Z,2024-01-03,4
FREP-416925-Z,2024-01-03,4
FREP-417075-Z,2024-01-03,4
FREP-417609-Z,2024-01-05,1
FREP-416799-Z,2024-01-02,3
FREP-417039-Z,2024-01-04,1
FREP-417821-Z,2024-01-06,2
FREP-418442-Z,2024-01-09,2
FREP-420600-Z,2024-01-21,2
FREP-420798-Z,2024-01-21,2
FREP-420825-Z,2024-01-21,2
FREP-420837-Z,2024-01-22,4
FREP-420733-Z,2024-01-21,2
FREP-420732-Z,2024-01-21,2
FREP-420734-Z,2024-01-21,2
FREP-420754-Z,2024-01-21,2
FREP-420786-Z,2024-01-21,2
FREP-420849-Z,2024-01-23,2
FREP-421091-Z,2024-01-22,4
FREP-421185-Z,2024-01-22,4
FREP-400204-Z,2023-10-02,1
FREP-400372-Z,2023-10-03,4
FREP-400338-Z,2023-10-02,1
FREP-401131-Z,2023-10-08,0
FREP-401749-Z,2023-10-12,2
FREP-401362-Z,2023-10-10,3
FREP-402183-Z,2023-10-13,1
FREP-401956-Z,2023-10-13,1
FREP-402492-Z,2023-10-16,0
FREP-402679-Z,2023-10-16,0
FREP-402905-Z,2023-10-18,0
FREP-403125-Z,2023-10-18,0
FREP-403534-Z,2023-10-20,0
FREP-403833-Z,2023-10-21,1
FREP-403421-Z,2023-10-20,0
FREP-403718-Z,2023-10-21,1
FREP-352677-G,2024-02-14,2
FREP-353160-G,2024-02-18,0
FREP-353907-G,2024-02-25,1
FREP-354335-G,2024-02-27,1
FREP-354235-G,2024-02-26,2
FREP-354019-G,2024-02-26,2
FREP-354090-G,2024-02-26,2
FREP-355067-G,2024-03-03,2
FREP-356611-G,2024-03-16,4
FREP-357225-G,2024-03-21,1
FREP-358027-G,2024-03-28,3
FREP-351737-G,2024-02-07,3
FREP-22452-U,2023-12-05,0
FREP-22591-U,2024-01-22,4
FREP-413702-Z,2023-12-14,2
FREP-414814-Z,2023-12-21,4
FREP-414806-Z,2023-12-21,4
FREP-414876-Z,2023-12-21,4
FREP-415536-Z,2023-12-25,0
FREP-415614-Z,2024-01-02,3
FREP-415941-Z,2023-12-28,3
FREP-416618-Z,2024-01-02,3
FREP-416528-Z,2024-01-02,3
FREP-416982-Z,2024-01-03,4
FREP-417177-Z,2024-01-07,2
FREP-417229-Z,2024-01-03,4
FREP-420596-Z,2024-01-21,2
FREP-420878-Z,2024-01-21,2
FREP-420811-Z,2024-01-21,2
FREP-420963-Z,2024-01-22,4
FREP-420723-Z,2024-01-21,2
FREP-420803-Z,2024-01-21,2
FREP-400225-Z,2023-10-02,1
FREP-402359-Z,2023-10-15,2
FREP-421822-Z,2024-01-24,4
FREP-421724-Z,2024-01-24,4
FREP-421708-Z,2024-01-24,4
FREP-421725-Z,2024-01-24,4
FREP-424276-Z,2024-02-07,3
FREP-424969-Z,2024-02-10,3
FREP-426068-Z,2024-02-15,3
FREP-426298-Z,2024-02-16,0
FREP-426484-Z,2024-02-17,0
FREP-428724-Z,2024-02-29,0
FREP-87618-V,2023-11-02,3
FREP-87663-V,2023-11-02,3
FREP-87664-V,2023-11-02,3
FREP-89184-V,2024-01-21,2
FREP-91175-C,2024-03-01,2
FREP-336088-G,2023-10-13,1
FREP-337060-G,2023-10-21,1
FREP-338262-G,2023-10-30,2
FREP-338744-G,2023-11-02,3
FREP-343501-G,2023-12-09,1
FREP-344006-G,2023-12-13,4
FREP-345201-G,2023-12-24,0
FREP-345141-G,2023-12-23,4
FREP-344996-G,2023-12-22,4
FREP-344943-G,2023-12-21,4
FREP-345135-G,2023-12-23,4
FREP-345458-G,2023-12-28,3
FREP-346013-G,2024-01-02,3
FREP-345793-G,2023-12-31,1
FREP-346276-G,2024-01-03,4
FREP-346385-G,2024-01-02,3
FREP-346146-G,2024-01-02,3
FREP-346196-G,2024-01-02,3
FREP-346239-G,2024-01-02,3
FREP-346259-G,2024-01-03,4
FREP-346388-G,2024-01-03,4
FREP-346436-G,2024-01-03,4
FREP-346089-G,2024-01-03,4
FREP-346116-G,2024-01-02,3
FREP-346127-G,2024-01-02,3
FREP-346176-G,2024-01-02,3
FREP-346211-G,2024-01-02,3
FREP-346361-G,2024-01-03,4
FREP-346665-G,2024-01-04,1
FREP-346597-G,2024-01-04,1
FREP-346846-G,2024-01-06,2
FREP-346849-G,2024-01-06,2
FREP-346461-G,2024-01-04,1
FREP-346564-G,2024-01-04,1
FREP-346856-G,2024-01-06,2
FREP-347321-G,2024-01-10,0
FREP-348472-G,2024-01-18,3
FREP-348409-G,2024-01-24,4
FREP-348967-G,2024-01-21,2
FREP-349013-G,2024-01-21,2
FREP-348977-G,2024-01-21,2
FREP-348915-G,2024-01-21,2
FREP-348943-G,2024-01-21,2
FREP-348948-G,2024-01-21,2
FREP-349019-G,2024-01-22,4
FREP-349258-G,2024-01-22,4
FREP-349311-G,2024-01-22,4
FREP-349421-G,2024-01-22,4
FREP-349726-G,2024-01-23,2
FREP-349755-G,2024-01-23,2
FREP-352817-G,2024-02-15,3
FREP-353703-G,2024-02-23,1
FREP-354103-G,2024-02-26,2
FREP-354024-G,2024-02-26,2
FREP-354782-G,2024-03-01,2
FREP-350952-G,2024-02-02,3
FREP-353706-G,2024-02-22,4
FREP-354031-G,2024-02-26,2
FREP-87655-V,2023-11-02,3
FREP-87621-V,2023-11-02,3
FREP-87578-V,2023-11-02,3
FREP-88215-V,2023-11-02,3
FREP-337527-G,2023-10-25,0
FREP-338063-G,2023-10-29,3
FREP-338016-G,2023-10-29,3
FREP-338133-G,2023-10-30,2
FREP-338777-G,2023-11-03,2
FREP-339046-G,2023-11-05,3
FREP-339084-G,2023-11-06,3
FREP-339422-G,2023-11-08,0
FREP-339926-G,2023-11-12,3
FREP-340762-G,2023-11-18,4
FREP-403929-Z,2023-10-21,1
FREP-406373-Z,2023-11-05,3
FREP-406488-Z,2023-11-06,3
FREP-407741-Z,2023-11-13,1
FREP-407844-Z,2023-11-13,1
FREP-408744-Z,2023-11-18,4
FREP-409746-Z,2023-11-23,3
FREP-409710-Z,2023-11-23,3
FREP-409910-Z,2023-11-24,4
FREP-411912-Z,2023-12-05,0
FREP-413361-Z,2023-12-12,1
FREP-414917-Z,2023-12-21,4
FREP-414316-Z,2023-12-19,0
FREP-414377-Z,2023-12-19,0
FREP-414973-Z,2023-12-21,4
FREP-415195-Z,2023-12-22,4
FREP-415114-Z,2023-12-22,4
FREP-415651-Z,2023-12-27,2
FREP-416180-Z,2023-12-27,2
FREP-416172-Z,2023-12-29,3
FREP-416299-Z,2023-12-31,1
FREP-415793-Z,2023-12-27,2
FREP-415815-Z,2023-12-27,2
FREP-416552-Z,2024-01-02,3
FREP-416572-Z,2024-01-02,3
FREP-416602-Z,2024-01-02,3
FREP-416603-Z,2024-01-02,3
FREP-416604-Z,2024-01-02,3
FREP-420994-Z,2024-01-22,4
FREP-420742-Z,2024-01-21,2
FREP-403292-Z,2023-10-19,3
FREP-403435-Z,2023-10-20,0
FREP-350242-G,2024-01-27,2
FREP-350283-G,2024-01-27,2
FREP-350560-G,2024-01-30,2
FREP-343595-G,2023-12-10,1
FREP-343687-G,2023-12-11,0
FREP-343838-G,2023-12-12,1
FREP-345192-G,2023-12-24,0
FREP-344929-G,2023-12-22,4
FREP-345450-G,2023-12-28,3
FREP-345761-G,2023-12-30,1
FREP-345997-G,2024-01-02,3
FREP-345999-G,2024-01-02,3
FREP-346059-G,2024-01-02,3
FREP-346128-G,2024-01-02,3
FREP-346313-G,2024-01-03,4
FREP-346432-G,2024-01-03,4
FREP-346150-G,2024-01-02,3
FREP-346153-G,2024-01-02,3
FREP-346158-G,2024-01-02,3
FREP-346467-G,2024-01-04,1
FREP-335929-G,2023-10-12,2
FREP-421759-Z,2024-01-24,4
FREP-422552-Z,2024-01-27,2
FREP-422792-Z,2024-01-22,4
FREP-424250-Z,2024-02-06,0
FREP-429282-Z,2024-03-04,1
FREP-16361-O,2024-01-02,3
FREP-81943-C,2023-10-13,1
FREP-352242-G,2024-02-10,3
FREP-430051-Z,2024-03-10,0
FREP-82922-C,2023-10-25,0
FREP-81031-C,2023-10-01,4
FREP-82416-C,2023-10-18,0
FREP-421279-Z,2024-01-22,4
FREP-421286-Z,2024-01-22,4
FREP-421541-Z,2024-01-23,2
FREP-421730-Z,2024-01-24,4
FREP-421378-Z,2024-01-22,4
FREP-421651-Z,2024-01-24,4
FREP-405955-Z,2023-11-02,3
FREP-405986-Z,2023-11-02,3
FREP-407815-Z,2023-11-13,1
FREP-408125-Z,2023-11-14,1
FREP-409586-Z,2023-11-22,3
FREP-410436-Z,2023-11-27,4
FREP-409812-Z,2023-11-24,4
FREP-412781-Z,2023-12-10,1
FREP-412690-Z,2023-12-09,1
FREP-412771-Z,2023-12-09,1
FREP-412803-Z,2023-12-10,1
FREP-412812-Z,2023-12-10,1
FREP-412757-Z,2023-12-09,1
FREP-413306-Z,2023-12-12,1
FREP-413392-Z,2023-12-12,1
FREP-414834-Z,2023-12-21,4
FREP-414935-Z,2023-12-21,4
FREP-415556-Z,2023-12-25,0
FREP-415561-Z,2023-12-26,1
FREP-415618-Z,2023-12-27,2
FREP-415842-Z,2023-12-28,3
FREP-416354-Z,2023-12-31,1
FREP-415684-Z,2023-12-27,2
FREP-416264-Z,2023-12-30,1
FREP-416338-Z,2023-12-31,1
FREP-416659-Z,2024-01-03,4
FREP-416541-Z,2024-01-02,3
FREP-416648-Z,2024-01-02,3
FREP-416748-Z,2024-01-02,3
FREP-416921-Z,2024-01-03,4
FREP-416854-Z,2024-01-02,3
FREP-416876-Z,2024-01-02,3
FREP-416914-Z,2024-01-03,4
FREP-417124-Z,2024-01-04,1
FREP-417276-Z,2024-01-03,4
FREP-417538-Z,2024-01-04,1
FREP-417105-Z,2024-01-03,4
FREP-417383-Z,2024-01-04,1
FREP-417291-Z,2024-01-03,4
FREP-418018-Z,2024-01-07,2
FREP-417736-Z,2024-01-05,1
FREP-418008-Z,2024-01-07,2
FREP-418464-Z,2024-01-09,2
FREP-419354-Z,2024-03-22,2
FREP-420530-Z,2024-01-21,2
FREP-420481-Z,2024-01-20,2
FREP-420593-Z,2024-01-21,2
FREP-420954-Z,2024-01-21,2
FREP-420886-Z,2024-01-22,4
FREP-421139-Z,2024-01-22,4
FREP-421074-Z,2024-01-22,4
FREP-421219-Z,2024-01-22,4
FREP-420663-Z,2024-01-21,2
FREP-420671-Z,2024-01-21,2
FREP-420883-Z,2024-01-22,4
FREP-400395-Z,2023-10-04,1
FREP-400227-Z,2023-10-02,1
FREP-400277-Z,2023-10-02,1
FREP-402084-Z,2023-10-13,1
FREP-402313-Z,2023-10-14,3
FREP-402596-Z,2023-10-16,0
FREP-403051-Z,2023-10-18,0
FREP-403083-Z,2023-10-18,0
FREP-403597-Z,2023-10-20,0
FREP-353929-G,2024-02-25,1
FREP-354003-G,2024-02-26,2
FREP-354088-G,2024-02-26,2
FREP-354106-G,2024-02-26,2
FREP-354273-G,2024-02-27,1
FREP-354628-G,2024-02-29,0
FREP-354787-G,2024-03-01,2
FREP-355904-G,2024-03-10,0
FREP-358023-G,2024-03-28,3
FREP-351175-G,2024-02-04,1
FREP-426574-Z,2024-02-18,0
FREP-428797-Z,2024-03-01,2
FREP-432181-Z,2024-03-23,0
FREP-433012-Z,2024-03-28,3
FREP-433036-Z,2024-03-28,3
FREP-351711-G,2024-02-07,3
FREP-16391-O,2024-01-02,3
FREP-22588-U,2024-01-21,2
FREP-22709-U,2024-02-23,1
FREP-403951-Z,2023-10-21,1
FREP-406410-Z,2023-11-05,3
FREP-407409-Z,2023-11-10,1
FREP-409208-Z,2023-11-21,2
FREP-410583-Z,2023-11-28,2
FREP-412384-Z,2023-12-08,2
FREP-412373-Z,2023-12-07,2
FREP-412822-Z,2023-12-10,1
FREP-412857-Z,2023-12-10,1
FREP-412658-Z,2023-12-09,1
FREP-414364-Z,2023-12-19,0
FREP-415067-Z,2023-12-21,4
FREP-416669-Z,2024-01-02,3
FREP-416909-Z,2024-01-02,3
FREP-416939-Z,2024-01-03,4
FREP-417319-Z,2024-01-04,1
FREP-416827-Z,2024-01-02,3
FREP-417577-Z,2024-01-04,1
FREP-418025-Z,2024-01-07,2
FREP-418879-Z,2024-01-11,2
FREP-420588-Z,2024-01-21,2
FREP-421145-Z,2024-01-22,4
FREP-421093-Z,2024-01-21,2
FREP-420810-Z,2024-01-22,4
FREP-420992-Z,2024-01-22,4
FREP-421005-Z,2024-01-22,4
FREP-421177-Z,2024-01-21,2
FREP-420756-Z,2024-01-21,2
FREP-420824-Z,2024-01-21,2
FREP-421676-Z,2024-01-23,2
FREP-421594-Z,2024-01-23,2
FREP-421325-Z,2024-01-22,4
FREP-421740-Z,2024-01-24,4
FREP-422232-Z,2024-01-26,4
FREP-423676-Z,2024-02-03,2
FREP-424284-Z,2024-02-06,0
FREP-424350-Z,2024-02-07,3
FREP-431483-Z,2024-03-19,2
FREP-431805-Z,2024-03-21,1
FREP-433013-Z,2024-03-21,1
FREP-87135-C,2024-01-03,4
FREP-87161-C,2024-01-03,4
FREP-87168-C,2024-01-03,4
FREP-87588-V,2023-11-02,3
FREP-87940-V,2023-11-02,3
FREP-87947-V,2023-11-02,3
FREP-88076-V,2023-11-03,2
FREP-88071-V,2023-11-03,2
FREP-88635-C,2024-01-22,4
FREP-88694-C,2024-01-22,4
FREP-88839-V,2024-01-02,3
FREP-91948-C,2024-03-13,0
FREP-9400-I,2024-02-07,3
FREP-336433-G,2023-10-17,3
FREP-336849-G,2023-10-19,3
FREP-338177-G,2023-10-30,2
FREP-341521-G,2023-11-27,4
FREP-343518-G,2023-12-09,1
FREP-343912-G,2023-12-12,1
FREP-345241-G,2023-12-24,0
FREP-348953-G,2024-01-21,2
FREP-348881-G,2024-01-21,2
FREP-349031-G,2024-01-22,4
FREP-349113-G,2024-01-22,4
FREP-349121-G,2024-01-22,4
FREP-349252-G,2024-01-22,4
FREP-349078-G,2024-01-22,4
FREP-349154-G,2024-01-22,4
FREP-349549-G,2024-01-24,4
FREP-349735-G,2024-01-23,2
FREP-349999-G,2024-01-25,2
FREP-353421-G,2024-02-20,3
FREP-354257-G,2024-03-05,4
FREP-354193-G,2024-02-26,2
FREP-354680-G,2024-02-29,0
FREP-354947-G,2024-03-02,1
FREP-355062-G,2024-03-03,2
FREP-356541-G,2024-03-15,1
FREP-358051-G,2024-03-28,3
FREP-339889-G,2023-11-12,3
FREP-340280-G,2023-11-14,1
FREP-340122-G,2023-11-22,3
FREP-340514-G,2023-11-16,4
FREP-340577-G,2023-11-16,4
FREP-340849-G,2023-11-19,3
FREP-341620-G,2023-11-24,4
FREP-404859-Z,2023-10-28,0
FREP-403999-Z,2023-10-22,4
FREP-404930-Z,2023-10-28,0
FREP-405991-Z,2023-11-02,3
FREP-407863-Z,2023-11-14,1
FREP-407944-Z,2023-11-13,1
FREP-408115-Z,2023-11-14,1
FREP-408752-Z,2023-11-18,4
FREP-409749-Z,2023-11-23,3
FREP-410334-Z,2023-11-27,4
FREP-410389-Z,2023-11-27,4
FREP-410119-Z,2023-11-26,1
FREP-412683-Z,2023-12-09,1
FREP-412717-Z,2023-12-09,1
FREP-413050-Z,2023-12-11,0
FREP-414759-Z,2023-12-21,4
FREP-415050-Z,2023-12-22,4
FREP-415144-Z,2023-12-22,4
FREP-414941-Z,2023-12-21,4
FREP-415768-Z,2023-12-27,2
FREP-416272-Z,2023-12-31,1
FREP-415864-Z,2023-12-28,3
FREP-415891-Z,2023-12-28,3
FREP-416679-Z,2024-01-02,3
FREP-416764-Z,2024-01-02,3
FREP-417173-Z,2024-01-03,4
FREP-417421-Z,2024-01-04,1
FREP-417494-Z,2024-01-05,1
FREP-417629-Z,2024-01-05,1
FREP-417639-Z,2024-01-05,1
FREP-418111-Z,2024-01-07,2
FREP-419080-Z,2024-01-12,3
FREP-418747-Z,2024-01-11,2
FREP-420653-Z,2024-01-21,2
FREP-420664-Z,2024-01-22,4
FREP-420676-Z,2024-01-21,2
FREP-421199-Z,2024-01-22,4
FREP-421096-Z,2024-01-22,4
FREP-421181-Z,2024-01-22,4
FREP-421218-Z,2024-01-22,4
FREP-421031-Z,2024-01-22,4
FREP-400362-Z,2023-10-03,4
FREP-400367-Z,2023-10-03,4
FREP-403525-Z,2023-10-20,0
FREP-403856-Z,2023-10-21,1
FREP-335812-G,2023-10-12,2
FREP-335947-G,2023-10-13,1
FREP-352081-G,2024-02-09,3
FREP-352451-G,2024-02-12,4
FREP-22509-U,2024-01-02,3
FREP-404478-Z,2023-10-25,0
FREP-407880-Z,2023-11-13,1
FREP-409632-Z,2023-11-23,3
FREP-410697-Z,2023-11-29,1
FREP-415411-Z,2023-12-24,0
FREP-416278-Z,2023-12-31,1
FREP-416731-Z,2024-01-07,2
FREP-417615-Z,2024-01-05,1
FREP-417354-Z,2024-01-04,1
FREP-417648-Z,2024-01-05,1
FREP-418340-Z,2024-01-09,2
FREP-418992-Z,2024-01-12,3
FREP-420637-Z,2024-01-21,2
FREP-421041-Z,2024-01-22,4
FREP-421116-Z,2024-01-23,2
FREP-421232-Z,2024-01-22,4
FREP-421094-Z,2024-01-22,4
FREP-400497-Z,2023-10-04,1
FREP-400555-Z,2023-10-03,4
FREP-401088-Z,2023-10-08,0
FREP-400254-Z,2023-10-02,1
